EVICTED,PK_ID,GENDER,OWN_CAR,TENANT_INCOME,COUNT_CHILDREN,RENT_AMT,SPOUSAL_STATUS,AGE_YEARS,CELL_PHONE,WORK_PHONE,HOME_PHONE,COUNT_OCCUPANTS,APT_CLASS,STATE_WORK_ADDRESS_MISMATCH,CITY_WORK_ADDRESS_MISMATCH,CREDIT_PULLS,LATE_PAYMENTS,DAY_APP_SUBMIT,HOUR_APP_SUBMIT,SAFERENT_SCORE,SAFERENT_CONDITIONAL
,452941,M,N,171000,0,1721,N,34.3,1,1,0,,A,0,0,3,0,MONDAY,14,447,0
,452942,F,N,180000,0,1897,Y,35.4,1,1,0,,A,0,0,1,0,TUESDAY,18,638,0
,452944,M,Y,126000,0,1294,Y,32.5,1,1,1,,A,0,0,0,0,THURSDAY,10,700,0
,452946,F,N,90000,1,1534,Y,29.2,1,1,1,,A,0,1,0,9,WEDNESDAY,9,696,0
,452949,F,N,450000,0,1976,Y,41,1,1,0,2,A,0,0,3,2,WEDNESDAY,12,562,0
,452951,F,N,153000,0,1882.06,Y,54.3,1,1,0,,A,0,0,1,1,FRIDAY,15,674,0
,452952,F,Y,94500,0,1598,N,65,1,0,0,1,A,0,0,2,1,FRIDAY,15,695,0
,452956,F,N,112500,1,1365,N,32.7,1,1,0,,A,0,1,3,0,WEDNESDAY,12,587,0
,452958,F,N,225000,0,1764,N,39,1,1,0,,A,0,1,3,9,MONDAY,17,451,0
,452960,F,N,135000,1,1574,Y,29.8,1,1,0,,A,0,0,2,2,THURSDAY,16,587,0
,452961,M,Y,225000,0,1464,Y,30.6,1,1,0,,A,0,0,1,2,SUNDAY,7,689,0
,452971,M,Y,157500,0,1323,N,24.4,1,1,0,1,A,0,1,2,0,WEDNESDAY,11,504,0
,452976,F,N,112500,0,1547,Y,53.2,1,1,0,,A,0,1,2,0,FRIDAY,9,320,1
,452977,F,N,157500,0,1876,N,48.8,1,1,0,,A,0,0,3,0,THURSDAY,6,683,0
,452983,M,N,202500,0,1425,Y,43.3,1,1,0,2,A,1,0,2,0,THURSDAY,17,733,0
,452993,M,N,135000,0,1541,N,55.5,1,1,0,,A,0,0,,11,MONDAY,17,367,1
,453002,F,Y,112500,1,1353,Y,32.9,1,1,0,,B,0,0,0,2,SATURDAY,5,274,1
,453005,F,N,54000,0,1321,Y,49.2,1,1,0,,B,0,1,0,0,MONDAY,12,634,0
,453006,M,Y,225000,2,1695,Y,29.8,1,1,0,4,A,0,0,0,0,MONDAY,13,751,0
,453009,M,N,166500,1,1448,Y,23.3,1,1,0,3,A,0,0,1,1,TUESDAY,10,306,1
,453020,F,N,135000,0,1398,Y,43.5,1,1,1,,A,0,1,4,6,FRIDAY,10,610,0
,453032,F,N,202500,0,1822,N,50.5,1,1,1,1,B,0,0,,0,WEDNESDAY,10,617,0
,453035,F,N,135000,0,2352,Y,55.5,1,0,0,2,A,0,0,3,0,FRIDAY,11,410,0
,453036,F,N,112500,0,1294,Y,30.8,1,1,0,2,A,0,0,2,0,WEDNESDAY,16,484,0
,453043,F,N,94500,0,1470,N,56.6,1,1,0,,A,0,0,4,0,FRIDAY,16,720,0
,453045,F,N,216000,1,1889,N,31.5,1,1,0,2,A,0,0,,0,MONDAY,15,537,0
,453046,F,N,139500,0,1890,Y,61.3,1,1,1,2,A,0,0,3,0,SATURDAY,12,737,0
,453050,F,N,135000,2,1597,Y,38.4,1,1,0,,A,0,0,5,0,TUESDAY,9,518,0
,453055,F,N,135000,1,2047,Y,31.6,1,1,0,3,A,0,0,2,0,SATURDAY,12,545,0
,453058,F,N,60000,0,1696,Y,50.6,1,1,0,,A,0,1,6,3,SATURDAY,12,715,0
,453061,M,Y,180000,1,1839,Y,43.5,1,1,0,,A,0,1,1,0,TUESDAY,17,364,1
,453071,F,N,157500,0,2057,Y,50.4,1,0,0,,A,0,0,2,0,THURSDAY,11,692,0
,453074,M,N,81000,1,1654,Y,38.3,1,1,0,3,B,0,0,7,0,MONDAY,10,615,0
,453076,F,Y,405000,2,3032,Y,37,1,1,0,4,A,0,0,5,0,WEDNESDAY,14,602,0
,453077,F,N,247500,0,1876,N,62.2,1,0,0,,A,0,0,6,2,MONDAY,9,617,0
,453080,M,N,238500,0,1763,Y,42.8,1,1,1,,A,0,0,10,2,THURSDAY,16,311,0
,453081,F,Y,117000,2,1860,Y,38.1,1,1,0,,A,0,0,2,0,TUESDAY,16,687,0
,453090,F,N,153000,3,1259,Y,34.3,1,1,0,,B,0,0,5,0,MONDAY,10,414,0
,453091,F,Y,292500,1,2062,Y,47.3,1,1,0,3,A,0,0,,0,TUESDAY,14,552,0
,453095,M,Y,202500,0,1749,Y,36.2,1,1,1,,A,0,0,1,0,WEDNESDAY,10,692,0
,453099,F,N,157500,1,1169,Y,37.9,1,1,0,3,B,0,0,1,0,FRIDAY,8,591,0
,453105,F,Y,90000,1,1344,Y,45.1,1,1,0,,A,0,0,1,0,FRIDAY,12,621,0
,453109,F,Y,81000,1,1292,Y,45.1,1,0,0,,A,0,0,0,0,TUESDAY,15,651,0
,453118,F,N,72000,1,1599,Y,33.2,1,1,0,3,B,0,0,3,0,WEDNESDAY,17,400,0
,453119,M,N,270000,0,2296,Y,61.1,1,0,0,2,A,0,0,3,0,WEDNESDAY,15,617,0
,453121,M,N,247500,1,2192.16,Y,34.2,1,1,0,,A,0,1,3,10,FRIDAY,18,592,0
,453123,M,Y,247500,0,1826,N,57.1,1,1,0,1,A,0,0,5,10,WEDNESDAY,16,607,0
,453125,M,Y,135000,0,1196,N,37.6,1,1,1,1,A,0,0,4,0,TUESDAY,12,729,0
,453127,F,Y,75000,2,1710,Y,33.6,1,1,0,,A,0,0,2,7,MONDAY,1,585,0
,453131,M,N,60000,0,1812,N,50.9,1,1,0,1,A,0,0,3,6,MONDAY,12,711,0
,453134,F,N,94500,0,1534,Y,67.4,1,0,0,,A,0,0,2,0,FRIDAY,13,675,0
,453138,F,N,150000,0,1365,N,44.7,1,1,0,1,A,0,0,,9,SUNDAY,10,655,0
,453141,M,Y,135000,0,1646,Y,38.6,1,1,0,2,A,0,0,,0,TUESDAY,12,466,0
,453146,M,Y,90000,1,1573,Y,44.7,1,1,1,3,A,0,0,0,0,THURSDAY,12,401,1
,453147,M,Y,216000,0,1648,Y,25.5,1,1,0,,A,0,0,,0,MONDAY,16,630,0
,453151,M,N,202500,1,1844,Y,29.3,1,1,0,3,A,0,0,3,0,THURSDAY,11,578,0
,453157,M,N,360000,0,2141,N,31.6,1,1,0,1,A,1,0,,0,SATURDAY,12,626,0
,453161,F,N,90000,0,1342,Y,63,1,0,0,2,A,0,0,3,8,TUESDAY,10,526,0
,453167,F,N,90000,2,1597,Y,30.7,1,1,0,,A,0,0,1,0,FRIDAY,10,585,0
,453171,M,Y,112500,0,1266,N,30.3,1,1,0,,A,0,0,4,0,FRIDAY,9,470,0
,453176,F,N,112500,0,1851,Y,59.7,1,1,0,2,A,0,0,3,0,TUESDAY,13,695,0
,453177,F,Y,234000,0,1817,Y,47,1,1,1,2,A,0,0,2,0,SATURDAY,16,731,0
,453178,M,Y,150000,1,1449,Y,40.5,1,1,0,3,A,0,0,3,8,MONDAY,12,534,0
,453180,F,N,90000,0,1498.2,Y,34.4,1,1,0,2,A,0,0,3,0,TUESDAY,7,302,1
,453184,F,Y,247500,0,1814,Y,53.8,1,1,0,2,A,0,0,1,0,THURSDAY,13,591,0
,453188,F,N,135000,1,1398,N,47.6,1,1,0,,A,0,0,1,5,MONDAY,10,410,0
,453195,F,Y,63000,0,1561,Y,42.9,1,1,1,2,B,0,1,3,0,MONDAY,9,582,0
,453198,F,N,90000,0,1729,N,60.6,1,0,0,,A,0,0,1,0,MONDAY,10,356,1
,453199,M,N,225000,0,1374,Y,35.1,1,1,0,2,B,0,1,0,0,FRIDAY,12,614,0
,453201,F,N,202500,0,1259,N,63.2,1,0,0,,B,0,0,6,0,FRIDAY,9,527,0
,453207,F,N,135000,0,1297,N,35.8,1,1,0,1,A,0,0,6,0,FRIDAY,10,524,0
,453209,F,Y,180000,1,1995,Y,34.9,1,1,0,,A,0,0,5,0,TUESDAY,10,708,0
,453210,M,Y,225000,1,2444,Y,38.5,1,1,0,3,A,0,0,0,10,SUNDAY,12,722,0
,453217,F,N,135000,0,1486,N,64.5,1,1,1,,A,0,1,0,0,SATURDAY,14,473,0
,453218,M,N,67500,0,1294,N,46.4,1,1,0,,A,0,0,,0,SATURDAY,16,481,0
,453219,M,Y,153000,2,1570,Y,37.1,1,1,0,,A,0,0,1,1,TUESDAY,12,506,0
,453224,M,Y,180000,1,1626,Y,46.1,1,1,0,3,A,0,0,1,2,TUESDAY,16,626,0
,453225,M,Y,210000,0,1498.2,Y,45.7,1,1,0,,A,0,1,5,4,WEDNESDAY,17,655,0
,453229,M,N,112500,1,1562,Y,42.1,1,1,0,3,A,0,0,1,0,TUESDAY,16,720,0
,453231,M,Y,234000,2,1538,N,33.9,1,1,0,,A,0,1,,5,FRIDAY,8,607,0
,453232,M,Y,270000,2,1697,Y,27.8,1,1,1,4,A,0,0,1,3,TUESDAY,17,752,0
,453237,F,N,67500,1,1735,Y,30.9,1,1,0,,A,0,0,1,0,MONDAY,15,432,0
,453240,F,N,135000,0,1804,Y,55,1,1,0,,A,0,0,7,2,MONDAY,12,401,0
,453242,M,N,117000,0,1581,Y,52.8,1,0,0,,A,0,0,9,3,FRIDAY,11,698,0
,453251,F,N,135000,2,1798,Y,28.9,1,1,0,4,B,0,0,3,0,FRIDAY,4,362,0
,453252,M,Y,112500,2,1419,Y,29.4,1,1,1,,A,0,0,2,0,MONDAY,10,593,0
,453253,M,N,184500,1,1268,Y,41.4,1,1,1,3,B,0,1,,0,FRIDAY,4,651,0
,453255,F,N,144000,1,1513,N,32.2,1,1,0,2,A,0,0,6,11,MONDAY,10,623,0
,453258,F,Y,103500,0,1696,Y,63.8,1,1,0,,B,0,0,1,0,WEDNESDAY,11,514,0
,453266,M,Y,450000,2,1934,Y,34.9,1,1,0,4,A,1,1,3,0,SUNDAY,13,751,0
,453270,F,N,157500,0,1562,Y,57,1,0,0,,A,0,0,0,0,FRIDAY,14,592,0
,453271,F,N,103500,0,1464,N,56.9,1,0,0,,B,0,0,4,0,FRIDAY,4,322,1
,453274,F,N,540000,1,1536,Y,41.8,1,1,1,3,A,0,0,1,0,SATURDAY,12,731,0
,453277,F,N,202500,1,1779,Y,46.1,1,1,0,,B,0,1,3,0,MONDAY,7,441,0
,453281,F,N,81000,1,1197,Y,43.1,1,1,1,,A,0,0,1,3,SATURDAY,11,666,0
,453289,F,Y,162000,0,1664.17,Y,38.8,1,1,1,,A,0,0,0,0,MONDAY,14,581,0
,453290,M,Y,292500,0,1778,Y,42,1,1,0,,A,0,0,4,0,THURSDAY,17,549,0
,453292,F,N,90000,0,1394,Y,62.3,1,0,0,,A,0,0,3,1,MONDAY,18,656,0
,453295,F,Y,166500,0,2075,Y,48.1,1,1,0,,B,0,0,1,0,THURSDAY,8,478,0
,453296,F,N,297000,0,1772,Y,55.5,1,1,0,2,A,0,0,8,0,SATURDAY,14,684,0
,453297,F,Y,90000,0,1784,Y,59.8,1,0,0,,A,0,0,2,6,WEDNESDAY,12,282,1
,453301,F,Y,81000,1,1399,Y,37.7,1,1,0,3,B,0,1,3,0,FRIDAY,11,368,0
,453302,F,Y,180000,0,1769,Y,43.6,1,1,0,,A,0,1,6,0,SATURDAY,12,526,0
,453303,M,Y,135000,1,1840,Y,47,1,1,0,3,A,0,0,4,0,SUNDAY,12,688,0
,453304,M,N,112500,0,1549,Y,61.8,1,1,0,2,A,0,0,1,0,WEDNESDAY,6,779,0
,453309,M,Y,166500,1,1487,Y,26.7,1,1,0,,A,0,1,2,0,MONDAY,12,486,0
,453310,F,N,373500,0,2155,Y,42.2,1,1,0,2,A,0,0,8,0,WEDNESDAY,11,309,1
,453311,F,N,81000,0,1548,Y,42.7,1,1,0,2,A,0,0,2,0,FRIDAY,11,565,0
,453313,M,Y,126000,1,539,N,34,1,1,1,2,A,0,0,0,0,THURSDAY,18,362,0
,453316,F,N,67500,0,1424,Y,25.8,1,1,0,2,A,0,1,0,0,WEDNESDAY,7,364,1
,453321,M,N,135000,0,1398,N,35.7,1,1,0,1,A,0,0,5,0,SATURDAY,16,676,0
,453326,F,Y,81000,0,1377,Y,36.7,1,1,0,2,A,0,0,,0,FRIDAY,11,682,0
,453330,M,Y,270000,0,2234,Y,52.4,1,1,1,2,A,0,0,3,0,TUESDAY,15,677,0
,453341,F,N,261000,0,1855,Y,27.5,1,1,1,,A,0,1,4,1,SUNDAY,14,487,0
,453345,F,N,337500,1,2634,Y,39.7,1,1,0,,A,0,0,2,0,THURSDAY,11,746,0
,453347,F,N,54000,0,1597,Y,51,1,1,0,2,A,0,0,2,0,TUESDAY,14,406,0
,453348,F,N,112500,2,1379,Y,34.3,1,1,0,4,A,0,0,4,0,FRIDAY,18,487,0
,453350,F,N,180000,0,1756.4,N,47.6,1,1,1,,A,0,0,,1,WEDNESDAY,15,340,1
,453352,F,N,54000,0,1259,Y,26.9,1,1,0,2,A,0,0,1,0,FRIDAY,14,560,0
,453357,M,N,855000,0,1534,Y,39.1,1,1,0,,A,0,0,2,1,FRIDAY,14,378,1
,453358,M,N,126000,0,1916,Y,21.8,1,1,0,2,A,0,0,1,0,SATURDAY,13,658,0
,453360,F,Y,180000,1,1744,Y,39.2,1,1,0,,B,0,0,0,0,WEDNESDAY,17,625,0
,453362,F,N,90000,0,1259,N,21.7,1,1,1,,A,0,1,,1,TUESDAY,14,591,0
,453363,M,N,90000,0,1587,N,41.6,1,1,0,,A,0,0,,6,THURSDAY,9,427,0
,453368,F,Y,180000,0,1654,Y,24,1,1,1,,A,0,0,2,0,TUESDAY,14,591,0
,453369,F,N,180000,0,2061,N,28,1,1,0,1,A,0,0,4,0,WEDNESDAY,12,662,0
,453377,F,N,76500,3,1434,Y,43.7,1,1,1,,A,0,0,3,0,SATURDAY,16,727,0
,453396,M,N,292500,1,1619,N,44.2,1,1,0,,A,0,0,7,2,FRIDAY,17,722,0
,453399,F,N,180000,2,1765,N,29.3,1,1,0,,A,1,0,2,2,FRIDAY,16,684,0
,453401,F,Y,117000,1,1590,Y,33.2,1,1,0,,B,0,1,1,0,FRIDAY,13,276,1
,453404,M,Y,247500,1,2019,Y,35.8,1,1,0,,A,0,1,3,0,SUNDAY,13,719,0
,453407,F,N,135000,0,1584,N,50.6,1,1,0,,A,0,0,0,0,FRIDAY,16,687,0
,453410,M,Y,121500,0,1468,Y,57.1,1,0,0,2,B,0,0,2,1,FRIDAY,12,347,1
,453416,F,Y,135000,1,1379,Y,54.7,1,1,1,,B,0,0,1,0,WEDNESDAY,9,403,0
,453417,F,Y,90000,2,1478,Y,42.6,1,1,0,,B,0,1,1,0,TUESDAY,13,544,0
,453420,F,N,150000,0,1365,N,37.2,1,1,0,1,A,0,1,2,5,WEDNESDAY,15,341,1
,453422,F,N,157500,0,1898,Y,54,1,1,0,2,A,0,0,3,1,FRIDAY,10,383,1
,453423,F,N,225000,2,1617,Y,32.5,1,1,0,,A,0,0,2,2,THURSDAY,11,672,0
,453425,F,N,225000,0,2060,N,54.6,1,1,0,,A,0,0,2,0,SATURDAY,10,742,0
,453429,F,Y,102000,0,1856,N,51.5,1,1,1,1,A,1,1,1,5,FRIDAY,13,692,0
,453432,F,N,180000,1,1524,N,29.5,1,1,0,,A,0,0,1,4,FRIDAY,9,663,0
,453437,F,Y,90000,2,1259,Y,29.7,1,1,0,4,A,0,1,5,0,THURSDAY,11,297,1
,453438,F,N,112500,0,1587,Y,25.5,1,1,0,2,A,0,0,,0,THURSDAY,11,666,0
,453439,M,N,60000,1,990,Y,35,1,1,1,,A,0,1,3,8,THURSDAY,6,499,0
,453440,F,Y,225000,0,1801,Y,58.3,1,0,0,,A,0,0,3,1,SUNDAY,12,444,1
,453441,F,N,84000,0,1596,Y,50.1,1,1,0,,B,0,0,2,5,WEDNESDAY,9,398,0
,453447,M,Y,150000,0,2474,Y,40.4,1,1,0,2,A,0,0,,5,THURSDAY,12,499,0
,453448,M,N,135000,0,1645,Y,55.4,1,1,0,,A,0,1,2,8,THURSDAY,14,665,0
,453450,F,N,189000,0,2057,Y,58.2,1,0,0,,A,0,0,1,0,FRIDAY,11,600,0
,453452,F,N,90000,2,1297,Y,37.4,1,1,1,,A,0,0,1,1,SATURDAY,8,474,0
,453454,F,N,144000,0,1697,Y,59.1,1,0,0,2,A,0,0,5,12,THURSDAY,15,705,0
,453458,F,N,180000,0,1696,Y,62.2,1,0,0,,B,0,0,0,0,WEDNESDAY,8,526,0
,453460,M,Y,292500,0,2073,Y,47.1,1,1,0,,A,0,0,4,1,WEDNESDAY,17,655,0
,453467,F,Y,360000,1,2339,Y,41.4,1,0,0,,A,0,0,2,0,WEDNESDAY,16,677,0
,453468,F,N,180000,1,1598,N,28.5,1,1,0,,A,0,0,0,0,FRIDAY,3,477,0
,453470,M,N,112500,0,1727,N,40.1,1,1,0,,A,1,1,6,0,WEDNESDAY,12,637,0
,453478,M,Y,225000,0,1740,Y,61.4,1,0,0,,A,0,0,,0,MONDAY,17,677,0
,453483,F,Y,180000,0,1372.07,Y,66.1,1,0,0,2,A,0,0,4,0,FRIDAY,9,641,0
,453485,F,N,135000,0,1498.2,Y,38.8,1,1,0,,A,0,0,5,0,FRIDAY,12,663,0
,453488,F,N,67500,1,1344,N,36.1,1,1,0,,A,0,0,2,0,FRIDAY,8,605,0
,453489,M,Y,157500,1,2676,Y,37,1,1,0,,A,0,0,0,1,WEDNESDAY,11,795,0
,453492,F,N,202500,1,1259,Y,30.7,1,1,0,,B,0,0,0,3,TUESDAY,11,599,0
,453496,M,N,157500,1,1724,N,44.9,1,0,0,2,A,0,0,3,1,THURSDAY,18,397,0
,453504,F,N,180000,3,1974,Y,35.3,1,1,0,5,B,0,0,,8,TUESDAY,12,402,1
,453506,F,N,135000,1,1365,Y,29.7,1,1,1,3,A,0,0,2,0,SUNDAY,6,640,0
,453511,M,Y,94500,0,1534,Y,61.3,1,0,0,2,A,0,0,1,3,WEDNESDAY,9,762,0
,453512,F,N,256500,0,2362,Y,64.8,1,0,0,,A,0,0,0,0,TUESDAY,10,422,0
,453523,F,N,90000,0,1197,N,46.3,1,1,0,1,A,0,0,,8,FRIDAY,11,750,0
,453529,M,Y,90000,0,1295,Y,61,1,0,0,2,B,0,0,4,0,WEDNESDAY,9,663,0
,453533,F,N,157500,0,1822,Y,37.2,1,1,1,,A,0,0,2,0,SATURDAY,14,544,0
,453536,F,N,135000,0,1585,Y,62.6,1,0,0,2,A,0,0,1,0,WEDNESDAY,10,593,0
,453554,F,N,112500,0,1347,N,43.6,1,1,0,1,A,0,0,7,1,THURSDAY,11,613,0
,453555,F,N,114300,0,1206,Y,52.3,1,1,1,,A,0,1,1,1,FRIDAY,12,626,0
,453557,F,N,126000,0,1558,Y,52.5,1,1,0,2,A,0,0,,0,SATURDAY,11,663,0
,453564,M,Y,135000,0,1844,N,34.4,1,1,0,,A,1,1,,2,THURSDAY,9,585,0
,453567,F,N,90000,0,1540,Y,25,1,1,1,,A,0,0,2,3,SATURDAY,13,619,0
,453568,F,N,90000,0,1622,Y,33.1,1,1,0,,A,0,0,4,2,FRIDAY,10,638,0
,453570,F,N,157500,0,1844,Y,57.2,1,0,0,2,A,0,0,1,1,MONDAY,15,459,0
,453571,M,Y,225000,0,2260,Y,36.3,1,1,0,,A,0,0,1,1,FRIDAY,16,646,0
,453572,M,Y,211500,0,1943,N,32.7,1,1,0,1,B,0,1,3,0,FRIDAY,12,567,0
,453575,M,Y,315000,0,1757,Y,41.6,1,1,0,,A,0,0,8,0,MONDAY,18,670,0
,453577,F,Y,112500,0,1259,N,21.5,1,1,0,,B,0,0,0,1,WEDNESDAY,13,417,0
,453584,F,N,382500,0,1910.83,Y,47.5,1,1,0,2,B,0,0,8,0,TUESDAY,8,678,0
,453585,F,Y,180000,1,1698,Y,32.7,1,1,1,,A,0,0,1,0,WEDNESDAY,13,740,0
,453588,F,N,247500,0,1823,N,26.4,1,1,0,,A,0,0,3,0,MONDAY,12,542,0
,453589,F,N,202500,0,2480,Y,49.4,1,1,0,,A,0,0,0,0,FRIDAY,16,468,0
,453594,F,N,58500,0,1259,Y,64.3,1,0,0,,A,0,0,2,0,SATURDAY,14,486,0
,453595,F,N,225000,0,1570,Y,60.8,1,0,0,2,A,0,0,5,6,WEDNESDAY,9,742,0
,453596,F,N,90000,0,1297,N,26.3,1,1,0,1,A,0,0,,0,SUNDAY,19,605,0
,453598,F,N,90000,0,1512,N,58.7,1,0,0,,B,0,0,0,0,FRIDAY,9,459,0
,453600,F,N,126000,0,1494,Y,56.8,1,1,0,,A,0,0,1,0,FRIDAY,14,779,0
,453601,F,Y,387000,0,2484,Y,40.2,1,1,0,,A,0,0,2,0,FRIDAY,8,745,0
,453603,F,N,96750,0,1504,N,51.7,1,1,1,,A,0,0,,0,FRIDAY,16,635,0
,453606,M,N,90000,2,1344,Y,44.5,1,1,0,,A,0,0,3,0,FRIDAY,10,635,0
,453607,M,N,121500,0,1697,Y,63.3,1,1,0,,A,0,0,0,0,FRIDAY,16,467,0
,453608,F,N,75000,0,1522.4,Y,30.8,1,1,0,,A,0,0,4,10,MONDAY,13,539,0
,453609,M,N,135000,0,548,Y,39.9,1,1,0,,A,0,0,2,0,TUESDAY,14,674,0
,453610,F,Y,90000,0,1536,Y,48.7,1,1,0,,A,0,1,4,1,WEDNESDAY,9,394,0
,453617,F,Y,202500,0,1999,N,42.8,1,1,0,,A,0,0,3,0,THURSDAY,17,666,0
,453619,M,Y,112500,1,1533,Y,44,1,1,1,3,A,0,0,5,6,THURSDAY,14,427,0
,453621,F,N,60000,2,1494,N,33.5,1,1,0,,B,0,0,,6,MONDAY,7,352,1
,453630,F,N,31500,0,1264,Y,51.2,1,0,0,2,A,0,0,2,1,SATURDAY,13,346,0
,453631,F,N,75000,1,1479,Y,46.1,1,1,1,3,A,0,0,4,6,SATURDAY,9,532,0
,453639,F,N,144000,2,1324,Y,44.7,1,1,0,,A,0,0,6,1,WEDNESDAY,10,683,0
,453640,F,N,144000,0,1808,Y,56.5,1,1,1,,A,0,0,,3,MONDAY,17,731,0
,453642,F,N,81000,1,1552,Y,41.1,1,1,0,,A,0,1,4,1,TUESDAY,16,705,0
,453648,F,Y,144000,1,1564,Y,34.1,1,1,0,3,A,0,0,0,1,SATURDAY,15,733,0
,453651,F,N,90000,1,1259,Y,21.1,1,1,0,,A,0,1,1,1,WEDNESDAY,14,555,0
,453652,F,N,90000,1,1496,Y,47.1,1,1,0,3,A,0,0,1,0,WEDNESDAY,9,484,0
,453656,F,N,90000,0,1549,N,25.4,1,1,0,1,A,0,0,3,0,TUESDAY,15,622,0
,453658,M,N,157500,0,1518,N,35.9,1,1,0,,A,0,0,1,12,FRIDAY,10,673,0
,453661,F,N,135000,0,1295,Y,55.1,1,1,0,,A,0,0,5,0,TUESDAY,11,746,0
,453670,M,Y,292500,0,2313,Y,42.1,1,1,0,,A,0,0,2,1,SATURDAY,12,527,0
,453674,F,N,112500,2,2031,Y,37.9,1,1,1,4,A,0,0,,0,WEDNESDAY,14,549,0
,453692,F,N,112500,0,1651,N,42.1,1,1,0,,A,0,0,0,0,SATURDAY,8,677,0
,453697,F,N,112500,2,1425,Y,39.1,1,1,0,,A,0,1,1,1,FRIDAY,10,650,0
,453698,F,N,67500,0,1377,Y,46.2,1,1,1,,A,0,0,7,0,THURSDAY,15,286,1
,453703,F,Y,58500,0,1367,Y,64.8,1,0,0,2,A,0,0,1,0,WEDNESDAY,11,345,0
,453713,F,Y,90000,0,1372.07,Y,33.6,1,1,0,,A,0,0,3,0,SUNDAY,9,613,0
,453718,F,N,135000,0,1876,Y,59.5,1,0,0,,B,0,0,0,1,SATURDAY,5,527,0
,453719,F,Y,60000,0,1452,Y,36.8,1,1,0,2,A,0,0,2,11,SATURDAY,10,422,0
,453726,F,Y,450000,0,3067,Y,53.9,1,1,0,,A,0,0,11,0,MONDAY,9,736,0
,453728,F,N,60000,0,1688,N,65,1,0,0,1,A,0,0,,8,WEDNESDAY,13,300,1
,453730,F,Y,225000,0,1764,N,38.8,1,1,0,,A,0,0,1,0,SATURDAY,11,760,0
,453733,F,N,270000,0,1999,N,61.3,1,0,0,1,A,0,0,2,0,WEDNESDAY,8,695,0
,453741,F,Y,315000,0,1793,N,40.5,1,1,0,1,A,0,0,0,1,WEDNESDAY,6,360,1
,453744,F,N,90000,0,1660,Y,62.1,1,0,0,,A,0,0,1,11,TUESDAY,14,280,1
,453746,M,N,180000,0,1659,Y,23.5,1,1,0,2,B,0,0,4,0,THURSDAY,7,485,0
,453752,M,Y,180000,0,1897.87,Y,49.1,1,1,1,,A,0,0,0,4,WEDNESDAY,12,451,0
,453756,F,N,81000,0,496,N,60.9,1,0,0,,A,0,0,0,0,WEDNESDAY,14,705,0
,453757,M,Y,180000,0,2121,Y,41.2,1,1,1,2,A,0,0,4,11,TUESDAY,10,713,0
,453760,F,N,211500,0,1594,N,49,1,1,0,1,A,0,1,3,0,THURSDAY,17,392,0
,453764,M,Y,360000,0,2319,Y,41.6,1,1,0,2,A,0,0,5,0,WEDNESDAY,4,503,0
,453765,F,Y,202500,0,1568,Y,49,1,0,0,,A,0,0,1,2,FRIDAY,11,385,0
,453768,F,N,202500,0,2133,Y,52.7,1,1,0,2,A,0,0,1,0,FRIDAY,13,795,0
,453772,M,N,90000,0,1594,Y,56.7,1,1,0,,A,0,0,0,7,FRIDAY,9,355,1
,453780,F,Y,270000,0,959,Y,46.1,1,1,0,2,A,0,0,1,0,SUNDAY,14,713,0
,453786,F,N,112500,2,1676,N,32.4,1,1,0,3,A,0,1,3,0,TUESDAY,15,715,0
,453791,F,N,60750,0,1292,Y,56.1,1,0,0,,B,0,0,0,7,FRIDAY,9,412,0
,453794,M,N,112500,0,2025,Y,28.9,1,0,0,,A,0,0,0,5,SATURDAY,14,468,0
,453795,F,Y,90000,0,1413,Y,30.5,1,1,0,,B,0,0,3,2,TUESDAY,13,659,0
,453796,F,N,90000,1,1365,N,31.5,1,1,0,,A,0,0,0,12,TUESDAY,9,795,0
,453799,M,Y,675000,0,1647,Y,44.1,1,1,0,2,A,0,0,0,0,THURSDAY,16,600,0
,453802,F,N,180000,0,1590,N,67.7,1,0,0,,A,0,0,5,1,FRIDAY,12,435,0
,453806,M,Y,90000,0,1339,Y,61.8,1,1,0,2,A,0,0,1,0,MONDAY,10,694,0
,453821,F,N,90000,0,1907,Y,58.3,1,0,0,,A,0,0,1,0,THURSDAY,17,722,0
,453822,M,Y,157500,1,1353,Y,40.8,1,1,0,3,A,0,0,5,2,WEDNESDAY,12,609,0
,453830,F,N,130500,0,1299,N,62.9,1,0,0,,A,0,0,7,6,MONDAY,15,683,0
,453832,F,N,135000,0,1899,Y,60.5,1,0,0,2,B,0,0,2,0,WEDNESDAY,14,479,0
,453833,M,Y,135000,0,2797,Y,31.6,1,1,0,,A,0,0,,6,MONDAY,10,349,1
,453839,M,Y,193500,0,1369,Y,48.6,1,1,0,,A,0,0,0,0,THURSDAY,8,788,0
,453840,F,N,139500,0,1539,N,60.8,1,0,0,,A,0,0,4,0,FRIDAY,17,697,0
,453841,F,N,225000,0,1985,Y,26.9,1,1,0,2,B,0,1,1,2,SATURDAY,6,687,0
,453845,F,N,495000,0,2196,N,46.5,1,1,1,,A,0,0,0,0,FRIDAY,17,652,0
,453849,M,N,247500,0,1818,Y,34.1,1,1,0,,A,1,1,9,0,MONDAY,21,463,0
,453853,F,Y,360000,0,2266,N,62.2,1,0,0,1,A,0,0,7,0,WEDNESDAY,16,492,0
